SMILES,log-likelihood
c1cc2C(CN(c2cc1)C)=Cc1cc(ccc1)C(=O)NCl,0.289379802771701
C1(=O)c2ccccc2N(C(=C)c2ccc(Cl)cc2)CN1,0.16449178414255192
c1ccccc1C1N(C(c2c(cc(cc2)Cl)N=1)=O)CC#C,0.2907958088851103
c1ccc(cc1)C1=Nc2c(CC(N1C)=O)ccc(Cl)c2,0.2363956282755221
c1cc(C2=Nc3c(C(=O)N2CC(C)N)cccc3)cc(Cl)c1,0.3243519813342057
c1ccc(cc1)C(N1CC(=Nc2c1cc(cc2)Cl)C)=O,0.25018705196962915
c1ccc(cc1)C1=Nc2ccc(Cl)cc2C(=O)N1CC=C,0.18636755212665435
c1(C2=Nc3ccccc3C(=O)N(C)C2)cccc(c1)Cl,0.27864595876450055
c1ccccc1N1C(C(c2ccc(cc2)Cl)=NC)Cc2c1cccc2,0.2728568322901753
c1cccc2c1C(=NC(=O)c1cc(ccc1)Cl)N(C)C2,0.17705713943567503
c1cc2c(cc1)C(=NC(N2c1cc(ccc1)Cl)=O)CBr,0.27112108186324635
c1(ccc(C(N2C(CN=C2)c2ccccc2)=O)cc1Cl)[N+](=O)C,0.340486116702431
c1ccc2c(c1)C(=O)N(C2=NC)Cc1cc(ccc1)Cl,0.1683314067411556
c1cccc2c1N(C(=C2Cl)CNC)C(=O)c1cc(ccc1)Cl,0.3688562798317168
c1cc2N(C(=O)c3ccccc3Cl)CC(=NC)c2cc1,0.22853922268676838
c1ccc2c(c1)C(=O)N(C2)C(c1cccc(Cl)c1)=NC,0.19222805579582883
CN(C)C(=O)C1=Nc2ccc(cc2C1)-c1ccccc1,0.3105158491219879
c1cc(ccc1)C1=NCC(=O)N1c1cc(c(cc1)Cl)C,0.24703275042569908
c1c(ccc(c1)Cl)C1=NCC(N1c1ccccc1C)=C,0.2396488657762461
c1c(cc(C2=NCC(=O)c3ccccc3N2C)cc1)Cl,0.31493715920299237
C(=O)(N1C(=Nc2ccc(Cl)cc2C1)c1ccccc1)C,0.3685481591191287
c1(cc(N2C(c3c(Cl)cccc3)=NCC2=O)ccc1)C,0.33437042981145215
c1cccc2c1C(CN=C2N(c1cccc(c1)Cl)C)=O,0.3259581119059571
c1(ccccc1)C1=CCN(C(N)=O)c2c1ccc(Cl)c2,0.3381296842638376
C1(C(=O)N(CCN1c1ccccc1)C)=C,0.423466832277232
c12c(cccc2)N(CC(N1)=C)C(c1cc(C#N)ccc1)=O,0.3639608593570216
c1ccc2c(c1)C(=O)N(C2=NC)Cc1ccc(cc1)Cl,0.17333018190076643
c1ccccc1C1=NCC(=O)N1c1ccc(Cl)cc1C,0.2469975490237543
c1cccc2c1N(C)C(=O)C2=NCc1cccc(Cl)c1,0.20709692839505717
c1c(cccc1Cl)C1=CC(=O)Nc2ccccc2N1C,0.2642310835496359
c1(C2c3c(cccc3)CCN2C(=O)N=[N+]=[N-])cc(ccc1)Cl,0.26554547626175135
c1cccc(c1)C1=Nc2ccc(Cl)cc2C(N(C1)C)=O,0.21649491665848666
c1cccc2c1C(=NC(=O)c1cc(ccc1)Cl)CN2C,0.2734481174135226
c1c(ccc(C2c3c(C(N=2)=O)cccc3)c1)N(CCl)C,0.3849090670557501
c1cccc2c1C(N(CC(=C)c1cc(C#N)ccc1)C2)=O,0.3611629144115125
c1cccc(C2=NCC(=O)N2c2c(ccc(c2)Cl)C)c1,0.276045451803121
c1(ccccc1)C1c2cc(ccc2N(C)C(=O)NC=1)Cl,0.24567703958121676
c1c(ccc(c1)Cl)C1=Nc2c(C(C1)=O)cccc2,0.20208046540109514
C(=C)N(C)c1ccc(C(=O)NC2c3ccccc3C2)cc1Cl,0.46812579008901595
c1ccc2N(C)CC(c2c1)=NC(=O)c1cc(Cl)ccc1,0.30677676388681546
c1cccc2N(C(=O)C(c12)=NC)CCc1ccc(cc1)Cl,0.23024875350455615
c1cccc2c1C(C(=O)N2CC#N)Nc1ccc(cc1)Cl,0.17313117666900152
Clc1cc(ccc1)C1=CN(C(=O)N1)c1ccccc1C#C,0.2734613888978389
c12ccccc2C(=NC)C(N1CCc1cc(Cl)ccc1)=O,0.373708143503081
c1cccc2CCN(c21)C(=O)c1cccc(c1)C(=NC)Cl,0.30200023842257434
c1cc(ccc1Cl)C(=O)N1CC(N=C1)c1c(cccc1)C,0.2884000592957585
c1cccc2c1C(=CN(c1cccc(c1)Cl)C)NC2=O,0.29021118028360365
O=C1c2c(cccc2)C(=N1)N(CC)c1cccc(c1)Cl,0.30618582973330816
c1ccc(cc1)C1=NCC(N1c1cc(ccc1Cl)C)=O,0.20815697785375656
C1(=O)c2ccc(cc2N(C1)C(c1ccccc1)=NC)Cl,0.3374817239341703
c1ccc2C(=NC)C(=O)N(c2c1)Cc1cccc(Cl)c1,0.31515721214160103
c1c(ccc(c1)N1C(c2ccccc2C1=O)=NC)CCl,0.25286527979667994
c1c(C2CN=C(N2C)c2ccccc2)cc(c(Cl)c1)C=O,0.32352116654678514
c1cccc(C2N(C(=O)c3cc(ccc3N=2)Cl)C)c1,0.28213176268705115
c1ccc2c(C(=NCC(=O)N2c2cc(Cl)ccc2)C)c1,0.21061359109099922
C1(=O)N(c2ccc(cc2C(=NC)C1)Cl)c1ccccc1,0.26911832691522397
c1c2C(N(C(CNc3cccc(c3)Cl)=C)C)ccc2ccc1,0.4375739866171033
C1(=O)N(C(c2ccc(Cl)cc21)=NCC)c1ccccc1,0.41862575041350797
c12c(C(=NC)CN(C2=O)c2cccc(c2)Cl)cccc1,0.3184243198213488
N1(CC=C(C)c2ccccc21)C(=O)Nc1cc(Cl)ccc1,0.29048796966737184
c1c(C2=NCC(=O)N2c2ccccc2Cl)cc(cc1)C,0.31677464975524017
c1c(ccc(c1)Cl)C=C1N(C(=O)c2ccccc12)CNC,0.28955653329346703
C1(c2ccccc2Cl)c2c(cccc2)N(CC=1)C(NC)=O,0.3017040570210361
C1(=O)c2c(cccc2)C(=CCN1c1cccc(c1)Cl)C,0.2273470198404181
C1(=O)CN(c2ccccc2Cl)C(=N1)c1cccc(C)c1,0.2637502622925411
c1cc2c(C(=O)N(CC#C)C2c2ccc(C#N)cc2)cc1,0.20434552830443975
c1ccc(C2c3c(cccc3)N(CC=2)C(=O)N(C)C)cc1Cl,0.294135485360401
c1cc2C(=NCC(=O)c2cc1)N(C)c1cc(ccc1)Cl,0.2204233566604962
c1c2c(C(=NCC2)N(C(c2cc(ccc2)Cl)=O)C)ccc1,0.3113502024670916
c12c(cccc2)C(c2cccc(Cl)c2)=NC(N(C)C1)=O,0.3573893901467432
c1cc(ccc1Cl)C1=NCCN1C(=O)c1c(cccc1)C,0.13202419841223131
c12c(N(CC2=NC(=O)c2ccccc2)C)cc(Cl)cc1,0.39027061858554424
c1cc2c(C(=NCC(N2C)=O)c2cccc(c2)Cl)cc1,0.2302966097195182
c1cccc2c1C(=O)N(C2=NCC)c1cc(Cl)ccc1,0.23040576004895208
c1cc(ccc1)C1=CCN(C)c2ccc(Cl)cc2C(=O)N1,0.16431057898659837
c1c(cccc1)C1=NCC(N1c1ccc(c(Cl)c1)C)=O,0.23662429110539232
c1(Cl)ccc(cc1)C1=CC(=O)N(c2ccccc12)CNC,0.310069655141002
C1C(=O)N(c2ccccc2C(=N1)c1cccc(Cl)c1)C,0.22109333080175056
c1cc(ccc1)C1=NCC(=O)N1c1cc(Cl)ccc1N(C)C,0.1614552961312711
C1(c2ccc(cc2N(C)CC=1)Cl)N=O,0.3669508566378837
C1(=O)c2c(cccc2)C(=N1)N(C)Cc1ccc(cc1)Cl,0.16923192821842575
CN1C(=O)c2ccccc2C(=NC1)c1cccc(c1)Cl,0.3422906403135168
c1cccc2c1C(=O)N(c1cccc(Cl)c1)C(=C2)NC,0.30369128609818163
c1cc(Cl)cc(c1)C1=NCC(N1c1c(cccc1)C)=O,0.2502143763826772
C1N(C(=O)c2ccc(cc2)Cl)c2ccccc2C(NC)=C1,0.33058138781686897
c1cc(C#N)ccc1N1C(=O)c2ccccc2CC1,0.19252401120331886
c1cccc(c1)C1=NCCN1C(c1cc(ccc1C)Cl)=O,0.2047704870787424
N1(CC(=O)Nc2ccccc2)C(c2cc(ccc21)Cl)=C,0.29233402958656396
c1ccc(cc1)C(=O)N1c2cc(ccc2C(=NC)C1)Cl,0.22865306400522875
c1cccc2C(=O)N(C(=Nc21)c1cc(Cl)ccc1)CC,0.24611542670908268
c1cc(C2N(C)C=Cc3c(cccc3)N=2)ccc1Cl,0.383116022194406
N1(C(c2ccccc2)=O)CC(=NC1)c1cccc(c1)Cl,0.31969493647180586
c1c(cccc1)C(=O)N1CC=C(c2c1ccc(Cl)c2)N,0.31159107356244786
c12c(cccc1)C(=NCC(N2c1cc(ccc1)Cl)=O)NC,0.29082642510744794
c1cccc2c1C(=C)N(CC(=O)N2)c1cccc(Cl)c1,0.23545423308537225
C1(C(c2c(ccc(Cl)c2)N(C)C=1)=O)c1ccccc1,0.3137690809263194
c1cccc(c1)C1=NCC(=O)N1c1cc(ccc1C)Cl,0.18934948181837935
c1cccc2C(N(C)C(c21)=NCC#Cc1ccc(Cl)cc1)=O,0.25484875220675945
c1cccc(N2C(=O)CN=C2c2cc(Cl)ccc2)c1C,0.27006064118732964
N1(C)c2ccccc2C(=NC(c2cc(ccc2)Cl)=O)C1,0.3540487001611992
C1(=NCCN1C(c1cccc(Cl)c1)=O)c1ccccc1C,0.26926414365447604
c1cccc2c1C(=C)N(C2)C(=O)Nc1ccc(cc1)Cl,0.20039439550744736
c1(Cl)ccccc1C1=Nc2c(cccc2)C(N(C)C1)=O,0.27753151609398535
C(c1ccccc1)(=O)N1c2cc(Cl)ccc2C(=NC)C1,0.28994768132198606
c1c2c(ccc1)C(=C)N(C)CC2Nc1cccc(c1)Cl,0.3513840427410711
c1cc(ccc1C1=NCC(N1c1ccccc1Cl)=O)C,0.2926800986719902
c1(Cl)ccc2N(C)C(=O)C(=Cc3ccccc3)Nc2c1,0.323895177009107
c1c(C2C=Cc3c(N2C(=O)NC)cccc3)ccc(c1)Cl,0.31187559214119576
C1(c2cc(Cl)ccc2N(CC)C(=O)N=1)c1ccccc1,0.33455683948250264
O=C(N1C(c2c(C1)cccc2)=NC)c1cccc(Cl)c1,0.4041380544447315
c1ccccc1C1=CC(=O)Nc2c1cc(cc2)Cl,0.2462883600697987
C1(c2ccccc2C(=O)N1CC#N)c1ccc(cc1)N(C)C,0.16760003495818593
C1(=O)c2ccccc2C(=NCc2cccc(Cl)c2)N1C,0.2142585219190087
c1cc(cc2c1C(=O)N(C(c1ccccc1)=C)CC2)Cl,0.37708434446028083
c1ccc2C(=NC(=O)Cc2c1)N(C)c1cc(ccc1)Cl,0.21499147650481862
c1c(C2=Nc3c(cc(Cl)cc3)C(N(C)C2)=O)cccc1,0.29796158797592726
c1ccc(cc1)C1CN(C(=O)c2cc(Cl)ccc2N=1)C,0.23149703249769
c1ccc(cc1)C1CN(C(=O)c2c(ccc(C#N)c2)C#N)C1=O,0.30107128409769146
c1ccc2c(C(=NCC(=O)N2C)c2cccc(Cl)c2)c1,0.21978119224922957
c1cccc2C(=NCC(=O)c12)c1cccc(c1)N(C)C,0.27983054524266765
c1cccc2c1C(N(C2)C(C)=O)=Cc1cccc(c1)Cl,0.240327562255887
c12cc(ccc1N(C)C(=O)CN=C2c1ccccc1)Cl,0.38350243494378194
c1c(ccc(C2=NCC(N2c2c(C)cccc2)=O)c1)Cl,0.24663571487986202
c1c(cc(c(c1)C1N(C)C(c2ccccc2N=1)=O)Cl)Cl,0.32334933259051396
CN(CC1=NC(=O)c2ccccc21)c1ccc(Cl)cc1,0.3260559790570533
c1cccc2c1N(C(C(=O)N2C)=C)Cc1ccc(cc1)Cl,0.25353806066707507
c1cccc2c1C(c1ccc(Cl)cc1)=NCC(N2C)=O,0.1967297845780358
c1cc2c(C(=O)N(C(C2)c2ccccc2)C)cc1N=C=O,0.299948200584206
c1ccc2c(C(=O)N(C2=NC)CC#C)c1,0.16428761714040116
c1cc(Cl)ccc1C1C=Cc2c(cccc2)N1C(=O)C,0.41888063067381825
c1c(ccc(c1)Cl)C1N(C(=O)c2ccccc2N=1)CC=C,0.20398282611786273
c1c2c(C(=NCC(N(C)C)=O)c3ccccc32)cc(Cl)c1,0.3946618864642173
c1c2c(ccc1)N(C(=O)C2=NC)Cc1cc(Cl)ccc1,0.22170138392417166
c1cccc2c1C(c1cccc(Cl)c1)=NCC(N2C)=O,0.16406740553717786
c1(ccc(cc1)Cl)C(=O)N1CC(=C)c2ccccc12,0.29244497233014194
c1c2c(C(=O)N(C2=CNc2ccc(Cl)cc2)C)ccc1,0.2400174416594142
C1(=CC(N(C)C1)=O)Nc1ccccc1Cl,0.26051212349841535
c1cc2c(cc1)C(=O)N(CC(=N2)c1cccc(c1)Cl)C,0.16539941217872672
c1c(C2=NCC(N2c2c(ccc(Cl)c2)C)=O)cccc1,0.24998986085905198
c1cccc2c1N(CC2=C(NC)c1ccc(cc1)Cl)C=O,0.20739462112098064
c1cccc(c1)C1=Nc2c(ccc(Cl)c2)C(=O)N1CC,0.24594188661704888
c1ccc2C(=CCN(C)c2c1)c1cccc(c1)C(NCl)=O,0.2148515752713616
c1cc(ccc1C1=Nc2c(cccc2)C(=O)N1CCc1ccccc1)Br,0.21090848816149912
c1cccc2c1C(=NC)CN2C(c1cc(Cl)ccc1)=O,0.18610983499916697
c1cccc2c1C(=NCC(=O)N2C)c1cc(Cl)ccc1,0.16404134232046394
c12ccccc2C(c2cccc(c2)Cl)=CCN1NC(=O)[O-],0.3757213202471011
c1(ccc2c(C(C(=O)N2CC=C)=Nc2ccccc2)c1)Cl,0.29499910103187155
C1(=O)C(c2ccccc2)=Nc2cc(Cl)ccc2CN1C,0.21407131779315275
c1cccc(c1)C1=Nc2c(cc(cc2)Cl)C(=O)N(C1)C,0.19559404660893343
c1cccc(c1)C1=Nc2ccc(Cl)cc2C(N(C1)C)=O,0.27335521210772235
c1cc(C2c3ccccc3C(=O)N(CCN=2)C)cc(Cl)c1,0.30087065630335913
c1c(Cl)ccc(c1)C(=O)N1c2ccccc2C(=NC)C1,0.3109113376437333
c12C(=NC)CN(c1ccc(Cl)c2)C(=O)c1ccccc1,0.42372475930931697
c1c(C2CN(C(c3c(ccc(c3)Cl)N=2)=O)C)cccc1,0.31724790580836987
c12c(cccc1)C(=NCCl)N(C)C2=O,0.2964768532515996
C1(CN(C(=O)c2ccccc2)c2ccc(cc2C=1)Cl)NC,0.21485218987931504
c1(ccccc1)C1=Nc2c(ccc(c2)Cl)C(=O)N(C)C1,0.21817947922190867
c1c2C(c3ccc(Cl)cc3)N(C)C(=O)C=Nc2ccc1,0.42364385067206267
c1cccc2C(=O)N(CC(c3cc(Cl)ccc3)=Nc21)C,0.283607889928687
c1ccc2c(C(=NC)N(CC2=O)c2cccc(c2)Cl)c1,0.21621941334294542
c1cc(cc2c1C(CN2C)=CNc1ccccc1)C(=O)Cl,0.2927557539170839
Clc1ccc(cc1)C1=NCC(=O)N1c1ccccc1C,0.2663034260501989
CN1C(c2ccccc2)=NCC(c2c1ccc(c2)Cl)=O,0.33206640616136024
c1cccc(Cl)c1C1=NCC(=O)c2cccc(N(C)C)c12,0.2534727736017886
C(N1C(=O)c2ccccc2C1=Nc1cccc(Cl)c1)C,0.22321219694016628
C1(c2ccccc2C(=O)N1c1cc(Cl)ccc1)=NCCF,0.24117099804293718
c1cc(ccc1C1=NCC(=O)N(C)c2c1cccc2)Cl,0.25003639358047125
c1cc(ccc1)C1=NCC(N1c1ccc(cc1Cl)C)=O,0.2750212266863643
c1ccc2c(c1)C(=NCC(=O)N2c1cc(C#N)ccc1)C,0.1930472867157406
C1(c2cc(ccc2N(C1)C(=O)c1ccccc1)Cl)=NC,0.24799090273251742
c1(ccccc1)C1=NCC(=O)c2c(N1C)ccc(Cl)c2,0.31309738169928036
c1cc(N2CC(=NC2=O)c2ccccc2)c(Cl)cc1C,0.3351871414324737
C1(=O)C(c2cc(ccc2N1C)Cl)=NCc1ccccc1,0.2781328562052343
c1ccc(C2C=CN(C)C(=O)c3ccc(Cl)cc3N2)cc1,0.28035108643968426
c1ccc(c(c1)Cl)C1=NCC(=O)c2ccc(cc2)N1C,0.24163939314908814
C1(c2c(cccc2)C(=O)N1c1cc(Cl)ccc1)=NCC,0.2289519328652256
c1cc(C2=NCC(N2c2cc(Cl)ccc2)=O)c(C)cc1,0.24927786015522493
C1(N(CCN=1)c1c(Cl)ccc(c1)C=O)c1ccccc1,0.3774746001114001
C1(=CCN(c2ccccc12)C(=O)NC)c1cc(ccc1)Cl,0.3670786079467307
c1cccc2C(=O)N(C(=Nc12)Cc1cccc(c1)Cl)C,0.22131295560298644
c1cccc2c1C(CN(C)C2=Nc1cccc(c1)Cl)=O,0.26120769180260417
Clc1ccc(cc1)C1=CCN(C(=O)c2ccccc2N1C)C,0.3230835411808776
C(CN1C(c2ccccc2C1=O)=N)c1cc(ccc1)C#N,0.28536091292537746
c1ccccc1C1=NCC(N1c1cc(c(cc1)C)Cl)=O,0.2592609289115886
c12C(c3ccccc3)=CCN(C(=O)Nc1ccc(c2)Cl)C,0.28572432823464655
c1ccc(cc1)C1N(C(=O)c2cc(Cl)ccc2)C=CN1,0.30205214175584005
c1(Cl)cccc(c1)C(=O)N1CC(=Nc2ccccc21)C#N,0.32193053923555226
c1cc(Cl)cc(c1)C1=Nc2c(cccc2)C(N(C)C1)=O,0.28824615723498004
c1ccc2N(C(=O)Cc2c1)C(c1ccc(cc1)Cl)=NC,0.26890315207046156
c1cccc2c1NC(=O)CN2C(c1ccc(cc1)Cl)=N,0.4613882066192774
c1c(Cl)ccc(c1)C1=NCC(N1c1c(C)cccc1)=O,0.23031733046152986
C1C(=CN(C(=O)c2ccccc2)c2cc(ccc21)Cl)NC,0.32295450920061963
c1cccc(c1)C1=NCCN1c1ccc(cc1Cl)C(=O)C,0.21811033931508225
c1ccccc1C(=O)N1CC=C(N1C)c1ccccc1Cl,0.18899928036344216
c1(ccc(cc1)C(N1CCc2ccccc21)=NC(=O)C)Cl,0.27680237945762015
c1ccc2c(N(C)C(C2=Cc2ccc(Cl)cc2)=O)c1,0.263948400933001
c1cccc2C(=Nc3cccc(Cl)c3)N(C(=O)c12)CC=C,0.3160660566536084
c1c2c(C(=NC(=O)c3ccccc3)N(CC2)C)cc(c1)Cl,0.3044851892538566
C(c1ccc2c(c1)N(C)C(=O)C2=Cc1ccccc1)#N,0.3558897608793542
C(N1C(=O)C(=Nc2c1ccc(c2)Cl)c1ccccc1)C,0.34570041176386956
c1cccc2N(CC(=C)c12)C(Nc1ccc(Cl)cc1)=O,0.28648811218758097
c1cc(ccc1Cl)C1c2c(C(=O)N(C)C=N1)cccc2,0.2727286992778413
c1cccc2c1C(=NCC(N2C)=O)c1cccc(Cl)c1,0.13964904835920558
c1cc2c(C(=O)N(CC#N)C2=O)cc1-c1cccc(Cl)c1,0.20670501738716598
c1cccc2c1C(=O)N(CC=C)c1ccc(Cl)cc1C2NC,0.19487487616846155
c1cccc2c1C(=O)CN(c1cccc(C#N)c1)C2C#N,0.30703945929317716
c1(C2N(CC=2)c2ccc(cc2Cl)C(NC)=O)ccccc1,0.41374610364877856
c1ccc2c(N(C(c3ccc(cc3)Cl)=O)CC(=C)N2)c1,0.26969948947270195
c12ccccc2N(CC1=NC(=O)c1cccc(Cl)c1)C,0.25468656301164727
C1(CN(c2ccccc2C(=O)N1)c1ccc(cc1)C#N)=O,0.2967927544042051
C1(=O)c2c(C(=NC)N1c1ccccc1)cc(CCl)cc2,0.30326521293931075
c1cc(ccc1)C1=Nc2c(cc(Cl)cc2)C(=O)N(C1)C,0.20996531128113247
c1c2C(=CCN(c2ccc1)C)c1cccc(c1)C#N,0.34980988932463386
C(c1ccccc1)(=O)N1C(=CCN1)c1ccc(Cl)c(c1)C,0.40289851040941577
c1ccc2N(C(c3cc(ccc3)C#N)=O)CC(c2c1)N=C,0.24624397274817
C1(c2c(cccc2)N(C(=O)c2cccc(Cl)c2)CCN=1)C,0.271705810309591
C(CN1C(=O)c2ccccc2C1=Nc1cccc(Cl)c1)#C,0.2542312951775939
c1c2N(C(=O)C(c2ccc1)=Cc1cccc(C#N)c1)C,0.35325890644983554
c1ccc2c(c1)C(=NC(=O)N(C)C2)c1cc(Cl)ccc1,0.21576141302011892
c1cccc2c1C(=NC2)N(C(c1cccc(c1)Cl)=O)C,0.23106694294673846
c1cccc(N2C(=O)c3ccc(cc3C2=NC)Cl)c1,0.317519024619302
c1c2N(C(=O)c3ccccc3)C(CN=C)c2cc(c1)Cl,0.30198581527886487
c1ccc2C(c3cccc(Cl)c3)=NCC(=O)N(c2c1)C,0.22883847080246847
c1ccc(C2N(C(c3ccc(cc3N2)Cl)=O)CC=C)cc1,0.23543420221821193
c1cccc2c1C(c1cccc(Cl)c1)CN(C(=O)N=C)C2,0.2611188594081437
c1ccc(c2C(=O)N(C(c21)=CCl)c1ccccc1)C,0.5868517788269708
C1(C(=O)N(CC=1)c1ccccc1)c1ccc(cc1Cl)NC,0.27213080028624786
c1ccc2C(=O)N(C(=CCl)c2c1)Cc1ccccc1,0.2991823804332106
c12C(=O)N(C(CN=[N+]=[N-])c2cccc1)c1cc(Cl)ccc1,0.32001944764638285
c1ccc(c(c1)-c1ccc(cc1)Cl)C=C1N(C)CN1,0.20639998183616964
c1cccc2c1N(C(c1ccc(cc1)Cl)=O)C(=NC2)C,0.28032523992586794
c1c(ccc(C(=O)N2c3c(cccc3)C(=CC2=O)Cl)c1)C,0.2533170707119452
C(N1C(=NC)c2c(cccc2)CC1=O)c1ccc(cc1)Cl,0.31200583068638604
C(=C)CN1C(c2ccccc2C1=O)Nc1ccc(cc1)Cl,0.26744096525919525
C1(c2ccc(cc2)Cl)c2c(cccc2)C(N(C)C=N1)=O,0.3006592949975591
c1ccc(cc1)C1CN(c2c(Cl)cc(C(=O)N=1)cc2)C,0.2752546120839618
C1(c2ccccc2)=NCC(=O)N1c1cc(Cl)ccc1C,0.19602606780773296
c1c(C(=O)N2c3c(CC2=NC)cccc3)cccc1Cl,0.3330615737356813
c1ccc(C2=NCC(=O)N2c2ccccc2Cl)cc1C,0.25349171404892035
Clc1cc(ccc1)C1=NCC(=O)N(c2c(C)cccc2)C1,0.358469923779831
c1c(cccc1)C(=O)N1CC(=Nc2ccc(Cl)cc21)C,0.27089699738969913
N1(CC(c2ccccc2)=NC1=O)c1cc(ccc1C)Cl,0.25649523451324463
c1ccc(cc1)C1=CC(Nc2cc(Cl)ccc12)=O,0.28284449277469
c1ccccc1C1=NCC(N1c1c(ccc(c1)Cl)C)=O,0.33233425468792177
c1cccc2c1C(N(CC(=N2)c1ccc(cc1)Cl)C)=O,0.24165523524846466
c1cc(ccc1C1N(CC(=O)N=[N+]=[N-])c2ccccc21)Cl,0.1964171727386421
c1ccc(cc1)C1=NCC(=O)N1c1cc(c(cc1)C)C#N,0.23409503724355885
c1cc(cc(c1)C(=O)N1C(=C)c2c(C1=NC)cccc2)Cl,0.35723214616646987
c1cccc2c1C(=CN(C2=O)C)c1cccc(NCl)c1,0.24461367201689063
CN1C(c2cc(ccc2)Cl)=NC(C1)c1ccccc1,0.27294780967543086
N1(C(=O)c2ccccc2C1=NCC)c1cc(Cl)ccc1,0.2544412751295668
c1ccc(N2C(c3ccccc3C2)=O)cc1C(Cl)=NC,0.44405703353289994
c1(ccccc1)C1=CCN(C)c2ccc(cc21)C(=O)NCl,0.28148635224197976
c1cccc2C(N(CC(=C)c12)c1cccc(Cl)c1)=O,0.2867896154239149
c1cc(ccc1)C1N(C(=O)Cc2c1cc(Cl)cc2)N=C,0.42837250898236184
c1cccc2C(=NC(=O)c3ccc(cc3)Cl)N(C)CCc12,0.20056026334279337
c1ccc2c(c1)C(N(C2=O)CC=C)c1ccc(NC#N)cc1,0.2300492311872066
c1cccc2C(CN(C)c12)C(=O)Nc1cccc(c1)C#N,0.28526758880835434
O=C1c2c(C(=NC)CN1c1cc(C#N)ccc1)cccc2,0.4270667134226832
C1(c2c(C(=O)N1N=Cc1ccccc1)cc(cc2)Cl)=O,0.3020478225471525
c1(Cl)ccc(cc1)N1C(=O)c2ccccc2C1=NC,0.3345815215511201
c1cc(C2N(C(c3c2ccc(N=CCl)c3)=O)C)ccc1,0.47546708113644004
c1cccc2c1C(=O)N(C(C=Cc1ccc(Cl)cc1)=O)N2,0.22209568359444418
c1c2c(ccc1)N(CC2=NC)C(=O)c1ccc(cc1)Cl,0.2723714015393477
c1ccc2C(CN(c2c1)C(c1cccc(Cl)c1)=O)=NCl,0.21922490505191808
c1cc2c(C(C(N2c2ccc(cc2)C#N)C#N)=O)cc1,0.47734265043577895
c12ccccc2C(=NC1)c1cccc(c1)N(C)C(=O)Cl,0.25595885191098194
c1cccc2c1N(C(=O)c1cc(C#CC#N)ccc1)C(N2)C,0.30915987762994135
c1c2c(ccc1)C(c1ccc(Cl)cc1)=NCC2NC,0.21488341134440414
c1c(cccc1)C1C(=O)N(c2cc(Cl)ccc2C=1)CN=C,0.293138719276773
